curriculum_track,job_title,skill_name,similarity_score,status,model,computed_at
CS Intelligent Systems,Machine Learning Principal Audio Engineer,tensorflow,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,Machine Learning Principal Audio Engineer,bitbucket,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,Machine Learning Principal Audio Engineer,machine learning,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,Machine Learning Principal Audio Engineer,microsoft office,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,Machine Learning Principal Audio Engineer,linux,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,Autonomous Driving - Sensor Data Fusion Research Engineer,ids,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,deep learning,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,machine learning,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,aws,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,html,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,python,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,nlp,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,r language,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Intelligent Systems,NLP Data Scientist,natural language processing,1.0,match,keyword_overlap_v1,2025-12-02T14:09:53.935173
CS Game Development,.Net Web Developer- Movimento,microsoft sql server,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,python,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,sql server,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,c/c++,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,software engineering,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,continuous integration,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,database design,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,c++,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,asp.net,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,storm,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,html,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,css,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,git,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,sql,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,full stack,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,wan,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,.Net Web Developer- Movimento,javascript,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Systems Engineer, Test and Integration",java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Systems Engineer, Test and Integration",wan,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Systems Engineer, Test and Integration",unit testing,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Systems Engineer, Test and Integration",excel,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Systems Engineer, Test and Integration",perl,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Systems Engineer, Test and Integration",lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Systems Engineer, Test and Integration",python,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Systems Engineer, Test and Integration",configuration management,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Contractor - Software Developer,nifi,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Contractor - Software Developer,agile,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Contractor - Software Developer,scrum,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Contractor - Software Developer,unit testing,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Contractor - Software Developer,software engineering,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Contractor - Software Developer,continuous integration,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Software Architect, Infotainment & Cockpit",lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,"Software Architect, Infotainment & Cockpit",lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,scrum,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,express,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,soa,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,sas,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,continuous integration,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,agile,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,soap,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,jira,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,bdd,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,web services,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,git,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,continuous delivery,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,sql,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,mysql,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,ips,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,oracle,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,jenkins,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,ATSV-Product Test Architect,data validation,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Game Balancer,oop,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Game Balancer,express,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Game Balancer,aws,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Game Balancer,less,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Game Balancer,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Game Balancer,excel,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Game Balancer,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Game Balancer,statistics,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,machine learning,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,data analytics,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,express,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,aws,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,less,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,excel,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,wan,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,User Researcher 2,data analysis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Product Data Management Specialist - Entry Level,r programming,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Product Data Management Specialist - Entry Level,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Product Data Management Specialist - Entry Level,oracle,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Product Data Management Specialist - Entry Level,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Product Data Management Specialist - Entry Level,microsoft office,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Product Data Management Specialist - Entry Level,linux,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Product Data Management Specialist - Entry Level,unix,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,agile,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,machine learning,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,github,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,html,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,css,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,microservices,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,nlp,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,git,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Senior Technical Writer,natural language processing,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,agile,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,machine learning,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,hibernate,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,wan,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,web services,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,spring,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,cybersecurity,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,software engineering,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full-stack Software Engineer - Java/J2EE,javascript,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,oop,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,hadoop,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,scrum,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,data ingestion,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,express,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,scala,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,python,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,spark,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,design patterns,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,agile,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,data lake,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,react,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,sap hana,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,git,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,less,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,wan,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,oracle,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,devops,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Remote Hortonworks/Big Data Developer- Big Data Engineer,hive,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,laravel,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,agile,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,scrum,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,system design,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,php,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,unit testing,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,microservices,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,vue,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,new relic,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,vue.js,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,sql queries,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,continuous integration,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,sql,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Web Developer - Full Stack,javascript,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Machine Learning Engineer,tensorflow,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Machine Learning Engineer,deep learning,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Machine Learning Engineer,machine learning,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Machine Learning Engineer,c++,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Machine Learning Engineer,python,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Simulation Engineer Summer Intern,aws,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Simulation Engineer Summer Intern,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Simulation Engineer Summer Intern,excel,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Simulation Engineer Summer Intern,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Simulation Engineer Summer Intern,ids,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,integration testing,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,css,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,html,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,angular,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,unit testing,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,git,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Full Stack J2EE,javascript,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Data Integration Engineer - Java,nifi,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Data Integration Engineer - Java,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Data Integration Engineer - Java,excel,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Data Integration Engineer - Java,data integration,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,RPA DEVELOPER-ROBOTIC PROCESS AUTOMATION,agile,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,RPA DEVELOPER-ROBOTIC PROCESS AUTOMATION,machine learning,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,RPA DEVELOPER-ROBOTIC PROCESS AUTOMATION,scrum,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,RPA DEVELOPER-ROBOTIC PROCESS AUTOMATION,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,RPA DEVELOPER-ROBOTIC PROCESS AUTOMATION,html,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,RPA DEVELOPER-ROBOTIC PROCESS AUTOMATION,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,RPA DEVELOPER-ROBOTIC PROCESS AUTOMATION,sql,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,RPA DEVELOPER-ROBOTIC PROCESS AUTOMATION,javascript,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,IT – OT requirement,machine learning,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,IT – OT requirement,data analytics,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,IT – OT requirement,azure,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,IT – OT requirement,aws,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,IT – OT requirement,less,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,IT – OT requirement,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,IT – OT requirement,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,IT – OT requirement,git,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,IT – OT requirement,microsoft office,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,apache,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,agile,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,machine learning,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,application monitoring,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,ssis,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,c++,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,scala,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,perl,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,wan,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,python,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,bash,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,software development lifecycle,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,cybersecurity,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,ldap,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,virtualization,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
CS Game Development,Java Developer : Messaging/JMS Services,software engineering,1.0,match,keyword_overlap_v1,2025-12-02T14:09:54.679584
IT Network Technology,SFDC Release Engineer,wan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,SFDC Release Engineer,excel,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,SFDC Release Engineer,perl,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,SFDC Release Engineer,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,SFDC Release Engineer,python,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,SFDC Release Engineer,devops,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,SFDC Release Engineer,saas,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,SFDC Release Engineer,linux,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,SFDC Release Engineer,configuration management,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,SFDC Release Engineer,php,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Technical Requirements Engineer 2,lan,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Technical Requirements Engineer 2,excel,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,s3,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,agile,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,java,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,css,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,html,1.0,match,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,web services,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,jquery,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,sql server,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,api development,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,sql,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
IT Network Technology,Software Developer,javascript,0.0,gap,keyword_overlap_v1,2025-12-02T14:09:55.821901
